Data Atualização,Nome da Forma de Abastecimento,Código da SAC ou SAA com captação subterrânea,Municípios Rio Grande do Sul,Coordenadoria Regional de Saúde (CRS),Municípios RS (Cópia),População estimada Abastecida,Data da Inspeção,Tipo de Abastecimento,Possui Responsável Técnico?,Nome Completo do Responsável Técnico,A Forma de Abastecimento Possui Tratamento?,Análises de Vigilância - Cloro Livre Residual menor que 0,2mg/L,Nome Completo,Cargo/Função,Órgão/Instituição (CRS ou Município),Equipe de Inspeção,Data de Entrega do Relatório de Inspeção,Incluir Relatório em PDF
2017-06-01 12:37:27,SAC,,São Valentim,11,,40,01/06/2017,SAC,NÃO,,NÃO,SIM,EVANDRO MENEGHETTI,FISCAL TRIBUTÁRIO, SANITÁRIO E DE MEIO AMBIENTE,PREFEITURA MUNICIPAL DE SÃO VALENTIM/SECRETARIA MUNICIPAL DE SAÚDE/DEPARTAMENTO DE VIGILANCIA SANITÁRIA,,,5816796_448114.pdf
2017-06-06 13:57:37,Muliterno 2244659,,Muliterno,6,,1899,06/06/2017,SAC,SIM,samuel fornari,SIM,NÃO,Ailton Cezar de Oliveira,fiscal sanitario e ambiental ,secretaria municipal de saude muliterno ,,,
2017-09-14 15:24:14,POÇO LINHA PINHAL,,Barão de Cotegipe,11,,40 ,13/09/2017,SAC,NÃO,,NÃO,SIM,Silvana Trierveiler,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- MEDICA VETERINÁRIAMARCOS BEVILAQUA- FISCAL SANITÁRIO,14/09/2017,6314844_448114.pdf
2017-09-14 15:37:17,LINHA PINHEIRO 2,,Barra do Rio Azul,11,,52 ,07/08/2017,SAC,NÃO,,NÃO,NÃO,MARILUCI PRIOR,VIGILANTE AMBIENTAL,SECRETARIA MUNICIPAL DE SAUDE DE BARRA DO RIO AZUL,MARILUCI PRIOR-------VIGILANTE AMBIENTALJAQUELINE M. SERAFINI-------VIGILANTE SANITARIO,14/09/2017,6314967_448114.docx
2017-09-14 15:56:45,SAC LINHA RIO BONITO,,Barra do Rio Azul,11,,52,07/08/2017,SAC,NÃO,,NÃO,NÃO,MARILUCI PRIOR,VIGILANTE AMBIENTAL,SECRETARIA MUNICIPAL DE SAUDE DE BARRA DO RIO AZUL,MARILUCI PRIOR -------- VIGILANTE AMBIENTALJAQUELINE M. SERAFINI------FISCAL SANITÁRIO,14/09/2017,6315137_448114.docx
2017-09-14 16:16:58,SAC LINHA RIO PINHEIRO 2,,Barra do Rio Azul,11,,19,21/08/2017,SAC,NÃO,,NÃO,NÃO,MARILUCI PRIOR,VIGILANTE AMBIENTAL,SECRETARIA MUNICIPAL DE SAUDE DE BARRA DO RIO AZUL,MARILUCI PRIOR-------VIGILANTE AMBIENTALJAQUELINE M. SERAFINI------FISCAL SANITÁRIO,14/09/2017,6315262_448114.docx
2017-09-14 16:18:32,SAC LINHA PALOMA,,Barão de Cotegipe,11,,75,13/09/2017,SAC,NÃO,,NÃO,SIM,Silvana Trierveiler,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- MEDICA VETERINÁRIAMARCOS BEVILAQUA- FISCAL SANITÁRIO,14/09/2017,6315271_448114.pdf
2017-09-14 16:37:01,SAC LINHA RIO BONITO 1,,Barra do Rio Azul,11,,45,21/08/2017,SAC,NÃO,,NÃO,NÃO,MARILUCI PRIOR,VIGILANTE AMBIENTAL,SECRETARIA MUNICIPAL DE SAUDE DE BARRA DO RIO AZUL,MARILUCI PRIOR--------VIGILANTE AMBIENTALJAQUELINE M. SERAFINI--------FISCAL SANITARIO,14/09/2017,6315410_448114.docx
2017-09-15 09:13:09,Solução Alternativa Coletiva  SALETE,,Vista Alegre do Prata,5,,78,25/08/2017,SAC,SIM,OBERDAN  BASTIAN FIORENTIN,SIM,NÃO,VIVIAN FERNANDA GARBIN,AGENTE EM VIGILÂNCIA EM SAÚDE ,SECRETARIA MUNICIPAL DE SAÚDE,VIVIAN FERNANDA GARBIN   AGENTE EM VIGILÂNCIA EM SAÚDE OBERDAN BASTIAN FIORENTIN  TÉCNICO RESPONSÁVEL ,25/08/2017,6316949_448114.docx
2017-09-15 09:24:25,Solução Alternativa Coletiva  São Cristovão,,Vista Alegre do Prata,5,,85,25/08/2017,SAC,SIM,OBERDAN  BASTIAN FIORENTIN,SIM,NÃO,VIVIAN FERNANDA GARBIN,AGENTE EM VIGILÂNCIA EM SAÚDE ,SECRETARIA MUNICIPAL DE SAÚDE,  VIVIAN FERNANDA GARBIN     AGENTE EM VIGILÂNCIA EM SAÚDE    OBERDAN BASTIAN FIORENTIN   TÉCNICO RESPONSÁVEL ,25/08/2017,6317076_448114.docx
2017-09-15 09:31:18,Solução Alternativa Coletiva  São Liberal,,Vista Alegre do Prata,5,,88,25/08/2017,SAC,SIM,OBERDAN  BASTIAN FIORENTIN,SIM,NÃO,VIVIAN FERNANDA GARBIN,AGENTE EM VIGILÂNCIA EM SAÚDE ,SECRETARIA MUNICIPAL DE SAÚDE,VIVIAN FERNANDA GARBIN   AGENTE EM VIGILÂNCIA EM SAÚDE OBERDAN BASTIAN FIORENTIN TÉCNICO RESPONSÁVEL,25/08/2017,6317167_448114.docx
2017-09-15 10:48:11,SAA CORSAN,,Lavras do Sul,7,,7334,26/07/2017,SAA,SIM,CARLOS HERAN TAVARES CRESPO,SIM,NÃO,WANDA BERENICE MUNHOZ MARTINS,MEDICA VETERINARIA,SECRETARIA MUNICIPAL SAUDE LAVRAS DO SUL,NEREU LUIZ - FISCAL SANITARIO 7ª CRSFERNANDA LEAL TEIXEIRA - FISCAL AMBIENTAL SECRETARIA MEIO AMBIENTE DE LAVRAS DO SULWANDA BERENICE MUNHOZ MARTINS - MEDICA VETERINÁRIA SECRETARIA MUNICIPAL DE SAUDE DE LAVRAS DO SUL,19/09/2017,6317936_448114.pdf
2017-09-15 10:58:10,SAC IBARE,,Lavras do Sul,7,,435,23/08/2017,SAC,NÃO,,NÃO,SIM,WANDA BERENICE MUNHOZ MARTINS,MEDICA VETERINARIA,SECRETARIA MUNICIPAL SAUDE LAVRAS DO SUL,WANDA BERENICE MUNHOZ MARTINS - MEDICA VETERINÁRIA SECRETARIA MUNICIPAL DE LAVRAS DO SUL,15/09/2017,6318036_448114.pdf
2017-09-15 14:25:59,SAC SAGRADO CORAÇÃO DE JESUS,,Santa Tereza,5,,88,13/02/2017,SAC,SIM,PAULO ROBERTO AGUIAR GONÇALVES,SIM,NÃO,JADER ALEXANDRE BECKER,FISCAL SANITÁRIO,SECRETARIA MUNICIPAL DE SAUDE,Jader Alexandre Becker.,13/04/2017,6319379_448114.pdf
2017-09-15 14:29:48,SAC SAGRADO CORAÇÃO DE JESUS,,Santa Tereza,5,,88,13/02/2017,SAC,SIM,PAULO ROBERTO AGUIAR GONÇALVES,SIM,NÃO,JADER ALEXANDRE BECKER,FISCAL SANITÁRIO,SECRETARIA MUNICIPAL DE SAUDE,Jader Alexandre Becker.,13/04/2017,6319415_448114.pdf
2017-09-15 15:36:20,SAA FRANGOSUL,,Santa Tereza,5,,347,27/02/2017,SAA,SIM,PAULO ROBERTO AGUIAR GONÇALVES,SIM,SIM,JADER ALEXANDRE BECKER,FISCAL SANITÁRIO,SECRETARIA MUNICIPAL DE SAUDE,JADER ALEXANDRE BECKER,13/04/2017,6319967_448114.pdf
2017-09-18 08:59:27,P.P. URCAMP,,São Gabriel,10,,542,05/07/2017,SAC,NÃO,,NÃO,SIM,Jose Carlos,Fiscal Sanitario,Secretaria Municipal de Saúde,José Carlos - Fiscal Sanitário e Maria Beatriz - Fiscal Sanitário,18/09/2017,
2017-09-18 09:21:57,linha floriano,,Vila Lângaro,6,,95,24/08/2017,SAC,NÃO,,SIM,SIM,ana PAULA SEIDLER,fiscal ambiental,secretaria municipal de saude,,15/09/2017,6322884_448114.doc
2017-09-19 14:54:23,poço marildo giacobe SAC,,Dois Irmãos das Missões,15,,56 ,11/09/2017,SAC,NÃO,,NÃO,SIM,miria canterle,vigilante sanitara,prefeitura  municipal de DOIS IRMÃOS DAS MISSÕES,miria canterlelenilda de avila,11/09/2017,6331084_448114.docx
2017-09-19 15:44:58,Paiol da Várzea 01,,Ibiaçá,6,,14,04/09/2017,SAC,NÃO,,NÃO,,Rafaela Teston,Fiscal sanitário,Secretaria Municipal de Saúde,Rafaela Teston - Fiscal sanitário,19/09/2017,6331568_448114.pdf
2017-09-19 15:50:15,LINHA CHAPADAO,,Paulo Bento,11,,63,11/08/2017,SAC,SIM,Álvaro Luís Malvesti,SIM,SIM,RENATO IVAN GROMANN,VIGILANTE SANITARIO E AMBIENTAL EM SAUDE,SECRETARIA MUNICIPAL DE SAUDE,RENATO GROMANN - VIGILANTE SANITARIOCAREN R. C. GOLLO - COORDENADORA VISA,19/09/2017,6331616_448114.pdf
2017-09-19 15:51:13,Paiol da Várzea 02,,Ibiaçá,6,,23,04/09/2017,SAC,NÃO,,NÃO,,Rafaela Teston,Fiscal sanitário,Secretaria Municipal de Saúde,Rafaela Teston - Fiscal sanitário,19/09/2017,6331622_448114.pdf
2017-09-19 15:53:36,LINHA BARATO,,Paulo Bento,11,,53,11/08/2017,SAC,SIM,Álvaro Luís Malvesti,SIM,SIM,RENATO IVAN GROMANN,VIGILANTE SANITARIO E AMBIENTAL EM SAUDE,SECRETARIA MUNICIPAL DE SAUDE,RENATO GROMANN - VIGILANTE SANITÁRIO E AMBIENTALCAREN R. C. GOLLO - COORDENADORA VISA,19/09/2017,6331639_448114.pdf
2017-09-19 15:55:46,Paiol da Várzea 03,,Ibiaçá,6,,23,04/09/2017,SAC,NÃO,,NÃO,,Rafaela Teston,Fiscal sanitário,Secretaria Municipal de Saúde,Rafaela Teston - Fiscal sanitário,19/09/2017,6331657_448114.pdf
2017-09-21 11:08:50,SAA SEVERIANO DE ALMEIDA,,Severiano de Almeida,11,,1721,30/08/2017,SAA,SIM,ANA MARIA PRESTES BRUM DA SILVEIRA,SIM,NÃO,CLAUDIA SANTIN ZANCHETT,BIOLOGA/ESPECIALISTA EM SAUDE,11ª CRS,CLAUDIA SANTIN ZANCHETT-BIÓLOGA ADRIANA SALVÃO VANNI - BIOQUIMICA - LACENALAN SOLIVO JUNIOR- VIGIAGUA MUNICIPAL/FISCAL SANITARIOLUCAS EDUARDO RIBEIRO- CHEFE DA VISA,15/09/2017,6339653_448114.pdf
2017-09-21 11:26:52,Linha Severgnini,,Gramado Xavier,13,,98,14/09/2017,SAA,SIM,Norton Augusto Martini Filipin,SIM,SIM,Suzane Pranke Naue,Agente Administrativo Auxiliar,Secretaria Municipal de Saúde,Suzane Pranke Naue  Agente Administrativo Auxiliat,21/09/2017,6339785_448114.pdf
2017-09-21 14:57:29,SAA campestre da Serra -CPE- 02,,Campestre da Serra,5,,908 ,23/08/2017,SAA,SIM,Renata Dal Magro,SIM,NÃO,Jovana Dacanal Magrinelli,Viagiagua Municipal,Secretaria Municipal De Saúde,Jovana Dacanal Magrinelli- Vigiagua MunicipalEduardo Kieling- Vigilância Ambiental 5ªcrs,18/09/2017,6341044_448114.pdf
2017-09-21 15:05:35,SAC Associação Hidrica de São Bernardo,,Campestre da Serra,5,,397,23/08/2017,SAC,NÃO,,SIM,NÃO,Jovana Dacanal Magrinelli,Viagiagua Municipal,Secretaria Municipal De Saúde,Jovana Dacanal Magrinelli- Vigiagua MunicipalEduardo Kieling- Vigilancia  Ambiental 5ªCRS,18/09/2017,6341111_448114.pdf
2017-09-21 15:06:49,SAC,,Nonoai,11,,75,21/09/2017,SAC,SIM,Marines Nodari,SIM,SIM,rROSANIA DA SILVA,FISCAL SANITARIO,Secretária Municipal de Saúde ( Prefeitura Municipal),ROSANIA DA SILVA- FISCAL SANITARIOELENITA CARESIA FERNANDES- FISCAL SANITARIOJUSSARA RODRIGUES CHENTE- BIOLOGA,21/09/2017,6341128_448114.docx
2017-09-21 15:52:37,SAC SEDE CENTENARIO,,Centenário,11,,1144,04/09/2017,SAC,SIM,MARTA MENOSSO ACORSI,SIM,NÃO,CLAUDIA SANTIN ZANCHETT,BIOLOGA/ESPECIALISTA EM SAUDE,11ª CRS,CLAUDIA SANTIN ZANCHETT- BIOLOGAJANALICE ANA KESSLER- VIGIAGUA MUNICIPLAGRACIELE BUTRINOSKI- FISCAL SANITÁRIA,21/09/2017,6341529_448114.pdf
2017-09-22 08:49:29,SAC,,Tapejara,6,,79,13/09/2017,SAC,NÃO,,SIM,SIM,Amanda Cristina Negri,Bióloga,Secretaria Municipal da Saúde,Amanda Cristina Negri - Coordenadora Vigilância Ambiental em Saúde,18/09/2017,6342973_448114.pdf
2017-09-22 08:58:44,SAC,,Tapejara,6,,18,16/08/2017,SAC,NÃO,,SIM,SIM,Amanda Cristina Negri,Bióloga,Secretaria Municipal da Saúde,Amanda Crisitna Negri - Coord. Vigilância Ambiental em Saúde,14/09/2017,6343039_448114.pdf
2017-09-22 10:15:30,SAC,,Nonoai,11,,48 ,22/09/2017,SAC,SIM,Marines Nodari,SIM,SIM,rosania da silva,FISCAL SANITARIO,Secretária Municipal de Saúde ( Prefeitura Municipal),ROSANIA DA SILVA - FISCAL SANITARIOELENITA CARESIA FERNANDES- FISCAL SANITARIOJUSSARA RODRIGUES CHENTE- BIOLOGA,22/09/2017,6343760_448114.docx
2017-09-25 09:19:39,SAC LINHA TOCO PRETO,,Barão de Cotegipe,11,,16 ,10/09/2017,SAC,SIM,VERA LUCIA RIZZI DAL PUPO,SIM,SIM,Silvana Trierveiler,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- COORD. VISAMARCOS BEVILAQUA- FISCAL SANITÁRIO,25/09/2017,6348672_448114.pdf
2017-09-25 09:52:51,SAC LINHA LAJEADO HENRIQUE,,Paulo Bento,11,,40,11/08/2017,SAC,SIM,Álvaro Luís Malvesti,SIM,NÃO,RENATO IVAN GROMANN,VIGILANTE SANITARIO E AMBIENTAL EM SAUDE,SECRETARIA MUNICIPAL DE SAUDE,RENATO GROMANN - VIGILANTE SANITÁRIO E AMBIENTALCAREN C. GOLLO - COORDENADORA VISA,19/09/2017,6349042_448114.pdf
2017-09-25 09:55:07,SAC LINHA CAMPO ERECHIM,,Paulo Bento,11,,66,11/08/2017,SAC,SIM,Álvaro Luís Malvesti,SIM,NÃO,RENATO IVAN GROMANN,VIGILANTE SANITARIO E AMBIENTAL EM SAUDE,SECRETARIA MUNICIPAL DE SAUDE,RENATO GROMANN - VIGILANTE SANITÁRIO E AMBIENTALCAREN C. GOLLO - COORDENADORA VISA,19/09/2017,6349068_448114.pdf
2017-09-25 10:25:51,SAC LINHA SANTO ESTANISLAU,,Barão de Cotegipe,11,,78,19/09/2017,SAC,NÃO,,NÃO,SIM,Silvana Trierveiler,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- MED. VETERINÁRIA- COORDENADORA DA VISAMARCOS BEVILAQUA- ADMINISTADOR- FISCAL SANITÁRIO,25/09/2017,6349426_448114.pdf
2017-09-25 10:55:27,SAC LINHA SÃO JOÃO GIARETA,,Paulo Bento,11,,60,11/08/2017,SAC,SIM,Álvaro Luís Malvesti,SIM,NÃO,RENATO IVAN GROMANN,VIGILANTE SANITARIO E AMBIENTAL EM SAUDE,SECRETARIA MUNICIPAL DE SAUDE,RENATO GROMANN - VIGILANTE SANITÁRIO E AMBIENTALCAREN C. GOLLO - COORDENADORA VISA,19/09/2017,6349788_448114.pdf
2017-09-25 11:12:45,SAC,,Tapejara,6,,21,21/09/2017,SAC,NÃO,,NÃO,SIM,Amanda Cristina Negri,Bióloga,Secretaria Municipal da Saúde,Amanda Cristina Negri - Coord. Vigilância Ambiental em Saúde,25/09/2017,6349975_448114.pdf
2017-09-25 11:17:10,SAC,,Tapejara,6,,32,20/07/2017,SAC,NÃO,,SIM,SIM,Amanda Cristina Negri,Bióloga,Secretaria Municipal da Saúde,Amanda Cristina Negri - Coord. Vigilância Ambiental em Saúde,25/09/2017,6350027_448114.pdf
2017-09-25 11:36:35,SAC LINHA VOTOURO,,Faxinalzinho,11,,72,14/07/2017,SAC,SIM,ADONIS ALAN BETIATO,SIM,SIM,SABRIELI DE LIMA CAERAN,VIGILÂNCIA SANITÁRIA,UNIDADE BÁSICA DE SAÚDE,,25/09/2017,6350255_448114.pdf
2017-09-25 15:19:40,COOPERATIVA CENTRAL GAÚCHA - CCGL,,Cruz Alta,9,,529,18/11/2016,SAC,SIM,ALINE PEGORARO DA ROSA,SIM,,GIORDANA FRICK,FARMACEUTICA VIGILANCIA SANITARIA,SECRETARIA MUNICIPAL DE SAUDE,ADELITA LOPES - FISCAL SANITARIA,28/11/2016,
2017-09-25 16:10:26,UNICRUZ POÇO CENTRAL,,Cruz Alta,9,,588,31/07/2017,SAC,SIM,ENEDINA MARIA TEIXEIRA DA SILVA,SIM,,GIORDANA FRICK,FARMACEUTICA VIGILANCIA SANITARIA,SECRETARIA MUNICIPAL DE SAUDE,PATRICIA MARTINS - FISCAL SANITARIA,31/07/2017,
2017-09-25 16:12:15,COMUNIDADE SAGRADO CORAÇÃO DE MARIA,,Ibiraiaras,6,,70,14/08/2017,SAC,NÃO,,NÃO,SIM,ROSELI ELIZABETE TODESCHINI,AGENTE DE ENDEMIAS,SECRETARIA DE SAÚDE,ROSELI ELIZABETE TODESCHINI / ACE,01/09/2017,6352607_448114.pdf
2017-09-25 16:22:35,UNICRUZ POÇO IRRIGAÇÃO,,Cruz Alta,9,,74,31/07/2017,SAC,SIM,VANESSA LAÍS DIENFENTHALER,SIM,,GIORDANA FRICK,FARMACEUTICA VIGILANCIA SANITARIA,SECRETARIA MUNICIPAL DE SAUDE,PATRICIA MARTINS - FISCAL SANITARIA,02/08/2017,
2017-09-25 16:28:57,UNICRUZ POÇO FISIOTERAPIA,,Cruz Alta,9,,50,31/07/2017,SAC,SIM,VANESSA LAÍS DIENFENTHALER,SIM,,GIORDANA FRICK,FARMACEUTICA VIGILANCIA SANITARIA,SECRETARIA MUNICIPAL DE SAUDE,PATRICIA MARTINS - FISCAL SANITARIA,02/08/2017,
2017-09-25 16:41:30,SEMAE,,Passo do Sobrado,13,,864,14/09/2017,SAA,SIM,ANGELICA BEATRIZ AMMON,SIM,SIM,ANGELICA BEATRIZ AMMON,AGENTE DE VIGILÂNCIA EM SAÚDE FISCAL,PREFEITURA MUNICIPAL DE PASSO DO SOBRADO,Léa Santos Ferreira - Médica Veterinária e Coordenadora da Vigilância SanitáriaAngelica Beatriz Ammon - Agente de Vigilância em Saúde Fiscal,25/09/2017,6352869_448114.pdf
2017-09-26 14:08:34,sac linha segunda 28,,Guaporé,5,,110 ,19/09/2017,SAC,NÃO,,SIM,NÃO,zulmar roman ros,vigilancia ambiental,secretaria municipal da saude,Zulmar Roman RosEduardo lunardi,22/09/2017,6359925_448114.docx
2017-09-26 14:14:48,sao pio x sac 08,,Redentora,15,,100 ,26/09/2017,SAC,NÃO,,NÃO,NÃO,Elio Joares Crescente,Fiscal Sanitario,Secretaria Municipal da Saúde,Elio Joares Crescente,26092017,6360024_448114.docx
2017-09-27 08:49:04, Linha Nova,,Três Palmeiras,15,,140,11/09/2017,SAC,NÃO,,SIM,SIM,Angela Maria Gomes,Fiscal Sanitário,Secretaria Municipal da Saúde,Vigilância Sanitária: Angela Maria GomesAgente de Endemias: Sandra Carneiro,27/09/2017,6364748_448114.pdf
2017-09-27 09:05:08,Taboão,,Três Palmeiras,15,,420,18/09/2017,SAC,SIM,Alvaro Luiz Malvesti,SIM,SIM,Angela Maria Gomes,Fiscal Sanitário,Secretaria Municipal da Saúde,Vigilância Sanitária: Angela Maria GomesAgente de Endemias: Sandra Carneiro,27/09/2017,6364978_448114.pdf
2017-09-27 09:30:18,Solução Alternativa Coletiva - Itaó Cx. 01,,Itaqui,10,,177,22/08/2017,SAC,NÃO,,NÃO,NÃO,Juarez Lucero Falcao,Coordenador Vig. Sanitária/Coletor,Secretaria Municipal de Saúde,Dirceu Rodrigues Ananias - ColetorJocemir dos Santos Pacheco - MotoristaJuarez Lucero Falcão - Coordenador Vig. Sanitária/Coletor,25/09/2017,6365332_448114.pdf
2017-09-27 10:04:09,BARRA FUNDA BAIRRO NAVEGANTES SAC 01,,Barra Funda,15,,299,14/09/2017,SAC,SIM,ADONIS ALAN BETIATO,SIM,NÃO,Iramar Antonio Tramontina,Fiscal Sanitario,Prefeitura Municipal de Barra Funda,Iramar Tramontina – Fiscal SanitárioJoira Dezorzi - Enfermeira,28/09/2017,6365885_448114.pdf
2017-09-27 10:23:55,SAC,,Floriano Peixoto,11,,21,07/07/2017,SAC,SIM,Alvaro Luis Malvesti,SIM,SIM,Vanusa Zorzeto,Fiscal Sanitário e De Meio Ambiente,Prefeitura Municipal,,27/09/2017,6366273_448114.pdf
2017-09-27 14:28:45,SAC VILA DA LATA,,Aceguá,7,,50,23/08/2017,SAC,NÃO,,NÃO,SIM,Diorge dos Santos Silvera,Fiscal Sanitário ,7ºCRS,Diorge dos Santos Silvera Fiscal Sanitário Municipal Nereu Orlei Coelho Luiz Fiscal Sanitário Estadual ,12/09/2017,6369690_448114.pdf
2017-09-27 16:36:12,LAGEADO ENGENHO,,Alegria,14,,118,20/07/2017,SAC,SIM,MARINES NODARI,SIM,NÃO,SHEILA MULLER,FISCAL,SECRETARIA MUNICIPAL DE SAUDE DE ALEGRIA,,01/10/2017,6371427_448114.pdf
2017-09-28 08:40:43,Associação Comunitária Ponte Queimada-Pinto Bandeira,,Independência,14,,21,26/09/2017,SAC,NÃO,,NÃO,NÃO,KLEBER JUNG,ENFERMEIRO/VIGILÂNCIA EM SAÚDE,SECRETARIA MUNICIPAL DE SAÚDE DE INDEPENDÊNCIA,KLEBER JUNG - VIGILÂNCIA EM SAÚDE,29/09/2017,6373536_448114.pdf
2017-09-28 09:16:12,Associação Comunitária de Alto da União,,Independência,14,,22,26/09/2017,SAC,NÃO,,NÃO,NÃO,KLEBER JUNG,ENFERMEIRO/VIGILÂNCIA EM SAÚDE,SECRETARIA MUNICIPAL DE SAÚDE DE INDEPENDÊNCIA,ENFERMEIRO - VIGILÂNCIA EM SAÚDE,29/09/2017,6374076_448114.pdf
2017-09-28 09:43:37,Associação Comunitária de Esquina Bom Fin,,Independência,14,,20,26/09/2017,SAC,NÃO,,SIM,NÃO,KLEBER JUNG,ENFERMEIRO/VIGILÂNCIA EM SAÚDE,SECRETARIA MUNICIPAL DE SAÚDE DE INDEPENDÊNCIA,KLEBER JUNG - ENFERMEIRO,29/09/2017,6374477_448114.pdf
2017-09-28 10:56:19,PTP Brandalise,,Estação,11,,33,22/09/2017,SAC,SIM,Vanessa dos Santos Ritter,SIM,SIM,Kelin Vechiatto,Agente de Fiscalização,Secretaria de Saúde,,28/09/2017,6375657_448114.pdf
2017-09-28 11:05:00,PTP Vista Alegre I Carbonera,,Estação,11,,15,22/09/2017,SAC,SIM,Vanessa dos Santos Ritter,SIM,SIM,Kelin Vechiatto,Agente de Fiscalização,Secretaria de Saúde,,28/09/2017,6375794_448114.pdf
2017-09-28 11:08:48,PTP Navegantes,,Estação,11,,86,22/09/2017,SAC,SIM,Vanessa dos Santos Ritter,SIM,SIM,Kelin Vechiatto,Agente de Fiscalização,Secretaria de Saúde,,28/09/2017,6375848_448114.pdf
2017-09-28 11:10:43,SAA Constantina 01,,Constantina,15,,1000,27/09/2017,SAA,SIM,cezar ortis berleti,SIM,NÃO,oberdam bedin,vigilante sanitario,secretaria municipal de saude ,oberdam Bedin, vigilante sanitário consatantina Douglas lampert vigilante sanitário novo xingu,28/09/2017,6375881_448114.docx
2017-09-28 13:42:09,SAC da linha 7ª são Valentin,,Guaporé,5,,18,28/09/2017,SAC,NÃO,,,NÃO,zulmar roman ros,vigilancia ambiental,secretaria municipal da saude,Zulmar Roman RosEduardo Lunardi,28/09/2017,6377391_448114.docx
2017-09-28 14:22:07,ESQUINA LEWISKI,,Alegria,14,,210,20/07/2017,SAC,SIM,MARINES NODARI,SIM,NÃO,SHEILA CHRISTIANE MULLER,FISCAL MUNICIPAL,SECRETARIA MUNICIPAL DE SAUDE DE ALEGRIA,,01/10/2017,6377829_448114.pdf
2017-09-28 15:08:36 (2017-09-28 14:58:58),SAC - EMEF LACIDES MAIA,,Rio Grande,3,,0,15/08/2017,SAC,NÃO,,SIM,SIM,LUCIANE COUGO DOS SANTOS,BIÓLOGA,SECRETARIA DE MUNICÍPIO DA SAÚDE,LUCIANE COUGO DOS SANTOS - BIÓLOGACRISIANE ROCHA COSTA - AGENTE DE ENDEMIAS,23/08/2017,6378295_448114.pdf
2017-09-29 10:14:12,FONTE LINHA PASQUETTI,,Barão de Cotegipe,11,,25,28/09/2017,SAC,NÃO,,SIM,SIM,Silvana Trierveiler,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- MED. VETERINÁRIA- COORDENADORA DA VISAMARCOS BEVILAQUAQ- ADIMNISTADOR - FISCAL SANITÁRIO,29/09/2017,6382944_448114.pdf
2017-09-29 15:11:47,PONTE SCHMIDT,,Alegria,14,,219,20/07/2017,SAC,SIM,MARINES NODARI,SIM,NÃO,SHEILA CHRISTIANE MULLER,FISCAL MUNICIPAL,SECRETARIA MUNICIPAL DE SAÚDE,,02/10/2017,6386434_448114.pdf
2017-09-29 16:37:19,SAC BARREIRINHO 02,,Sarandi,15,,120,22/09/2017,SAC,NÃO,,SIM,NÃO,JULIETE DEMARCO,COORDENADORA VIGILANCIA,SECRETARIA MUNICIPAL DE SAÚDE,juliete demarcoPatricia Thums -fiscal sanitaria,29/09/2017,6387656_448114.docx
2017-10-02 10:34:00,SAC,,Paim Filho,6,,70,27/06/2017,SAC,SIM,EVELINE BETIATO,SIM,NÃO,CLEUNICE PELICER DOS SANTOS,AGENTE VIGILANTE AMBIENTAL,SECRETARIA MUNICIPAL DE SAÚDE,CLEUNICE P DOS SANTOS -AGENTE AMBIENTAL GENES JACINTO MOTERLE RIBEIRO -FISCAL SANITARIO,07/08/2017,
2017-10-03 08:19:36,Santa Lúcia - Linha Zimmer,,Nova Candelária,14,,72,28/09/2017,SAC,SIM,Elaine Dietterle,SIM,NÃO,Luana Vanessa Schwarzer,Vigilância Sanitária,Secretaria de Saúde,Luana Schwarzer= Vigilância Sanitária,29/09/2017,
2017-10-03 08:32:37,Araçá - Linha Kelm,,Nova Candelária,14,,54,02/10/2017,SAC,SIM,Elaine Dietterle,SIM,NÃO,Luana Vanessa Schwarzer,Vigilância Sanitária,Secretaria de Saúde,Luana Schwarzer = vigilância Sanitária,03/10/2017,
2017-10-03 08:52:59,Linha Pitanga,,Nova Candelária,14,,87,10/08/2017,SAC,SIM,Elaine Dietterle,SIM,NÃO,Luana Vanessa Schwarzer,Vigilância Sanitária,Secretaria de Saúde,Luana Schwarzer = Vigilância Santária,14/08/2017,
2017-10-03 09:30:38,SAC LINHA 5 QUIOSQUE DA COLINA,,Barão de Cotegipe,11,,25,28/09/2017,SAC,NÃO,,SIM,NÃO,SILVANA TRIERVEILER,COORDENADORA VISA,PREFEITURA DE BARÃO DE COTEGIPE-SECRETARIA DA SAÚDE,SILVANA TRIERVEILER- MEDICA VETERINÁRIA - COORDENADORA VISAMARCOS BEVILAQUA - FISCAL SANITÁRIO,03/10/2017,6401576_448114.pdf
